Price,Open,High,Low,Close,Volume,Daily Return
1992-10-26,414.09,418.17,413.71,418.16,188060000,0.009804395073653716
1992-10-27,418.18,419.2,416.97,418.49,201730000,0.0007891716089534206
1992-10-28,418.49,420.13,417.56,420.13,203910000,0.003918851107553412
1992-10-29,420.15,421.16,419.83,420.86,206550000,0.0017375574227025403
1992-10-30,420.86,421.13,418.54,418.68,201930000,-0.00517986979042917
1992-11-02,418.66,422.75,418.12,422.75,203280000,0.009721027992739106
1992-11-03,422.75,422.81,418.59,419.92,208140000,-0.006694263749260743
1992-11-04,419.91,421.07,416.61,417.11,194400000,-0.006691750809677988
1992-11-05,417.08,418.4,415.58,418.34,219730000,0.00294886241039527
1992-11-06,418.35,418.35,417.01,417.58,205310000,-0.0018167041162689967
1992-11-09,417.58,420.13,416.79,418.59,197560000,0.002418698213515924
1992-11-10,418.59,419.71,417.98,418.62,223180000,7.166917508794057e-05
1992-11-11,418.62,422.33,418.4,422.2,243750000,0.008551908652238316
1992-11-12,422.2,423.1,421.7,422.87,226010000,0.0015869256276646038
1992-11-13,422.89,422.91,421.04,422.43,192950000,-0.0010405089034455361
1992-11-16,422.44,422.44,420.35,420.68,173600000,-0.004142698198518091
1992-11-17,420.63,420.97,418.31,419.27,187660000,-0.003351716268898075
1992-11-18,419.27,423.49,419.24,422.85,219080000,0.00853865051160363
1992-11-19,422.86,423.61,422.5,423.61,218720000,0.001797327657561798
1992-11-20,423.61,426.98,423.61,426.65,257460000,0.00717641226599941
1992-11-23,426.65,426.65,424.95,425.12,192530000,-0.003586077581155478
1992-11-24,425.14,429.31,424.83,427.59,241540000,0.0058101242002257525
1992-11-25,427.59,429.41,427.58,429.19,207700000,0.003741902289576604
1992-11-27,429.19,431.93,429.17,430.16,106020000,0.0022600712970946013
1992-11-30,430.19,431.53,429.36,431.35,230150000,0.0027664124976751747
1992-12-01,431.35,431.47,429.2,430.78,259050000,-0.0013214327112555102
1992-12-02,430.78,430.87,428.61,429.89,247010000,-0.0020660197780769662
1992-12-03,429.98,430.99,428.8,429.91,238050000,4.6523529275033226e-05
1992-12-04,429.93,432.89,429.74,432.06,234960000,0.005001046730711112
1992-12-07,432.06,435.31,432.06,435.31,217700000,0.007522103411563119
1992-12-08,435.31,436.99,434.68,436.99,234330000,0.003859318646481924
1992-12-09,436.99,436.99,433.98,435.65,230060000,-0.0030664317261265284
1992-12-10,435.66,435.66,432.65,434.64,240640000,-0.0023183748421897743
1992-12-11,434.64,434.64,433.34,433.73,164510000,-0.002093686729247146
1992-12-14,433.73,435.26,432.83,432.84,187040000,-0.002051967814078015
1992-12-15,432.82,433.66,431.92,432.57,227770000,-0.0006237870806764523
1992-12-16,432.58,434.22,430.88,431.52,242130000,-0.0024273527983910137
1992-12-17,431.52,435.44,431.46,435.43,251640000,0.009060993696700104
1992-12-18,435.46,441.29,435.46,441.28,389300000,0.013434995292010088
1992-12-21,441.26,441.26,439.65,440.7,224680000,-0.0013143582306018864
1992-12-22,440.7,441.64,438.25,440.31,250430000,-0.0008849557522123686
1992-12-23,440.29,441.11,439.03,439.03,234140000,-0.002907042765324497
1992-12-24,439.03,439.81,439.03,439.77,95240000,0.0016855340181765044
1992-12-28,439.77,439.77,437.26,439.15,143970000,-0.0014098278645655604
1992-12-29,439.15,442.65,437.6,437.98,213660000,-0.0026642377319821
1992-12-30,437.98,439.37,437.12,438.82,183930000,0.0019178957943284392
1992-12-31,438.82,439.59,435.71,435.71,165910000,-0.0070871883688072845
1993-01-04,435.7,437.32,434.48,435.38,201210000,-0.0007573844988638667
1993-01-05,435.38,435.4,433.55,434.34,240350000,-0.002388717901603221
1993-01-06,434.34,435.17,432.52,434.52,295240000,0.00041442188147544634
1993-01-07,434.52,435.46,429.76,430.73,304850000,-0.00872226825002298
1993-01-08,430.73,430.73,426.88,429.05,263470000,-0.003900355210921025
1993-01-11,429.04,431.04,429.01,430.95,217150000,0.004428388299732022
1993-01-12,430.95,431.39,428.19,431.04,239410000,0.00020884093282291794
1993-01-13,431.03,433.44,429.99,433.03,245360000,0.004616740905716288
1993-01-14,433.08,435.96,433.08,435.94,281040000,0.006720088677458991
1993-01-15,435.87,439.49,435.84,437.15,309720000,0.002775611322659133
1993-01-18,437.13,437.13,435.92,436.84,196030000,-0.000709138739563131
1993-01-19,436.84,437.7,434.59,435.13,283240000,-0.003914476696273206
1993-01-20,435.14,436.23,433.37,433.37,268790000,-0.00404476823018407
1993-01-21,433.37,435.75,432.48,435.49,257620000,0.0048918937628354975
1993-01-22,435.49,437.81,435.49,436.11,293320000,0.0014236836666743358
1993-01-25,436.11,440.53,436.11,440.01,288740000,0.008942697943179478
1993-01-26,440.05,442.66,439.54,439.95,314110000,-0.0001363605372605159
1993-01-27,439.95,440.04,436.82,438.11,277020000,-0.004182293442436591
1993-01-28,438.13,439.14,437.3,438.66,256980000,0.0012553924813403228
1993-01-29,438.67,438.93,436.91,438.78,247200000,0.00027356038845560704
1993-02-01,438.78,442.52,438.78,442.52,238570000,0.008523633711654988
1993-02-02,442.52,442.87,440.76,442.55,271560000,6.779354605446208e-05
1993-02-03,442.56,447.35,442.56,447.2,345410000,0.010507287312168101
1993-02-04,447.2,449.86,447.2,449.56,351140000,0.005277280858676292
1993-02-05,449.56,449.56,446.95,448.93,324710000,-0.0014013702286680418
1993-02-08,448.94,450.04,447.7,447.85,243400000,-0.00240572026819319
1993-02-09,448.04,448.04,444.52,445.33,240410000,-0.005626884001339816
1993-02-10,445.33,446.37,444.24,446.23,251910000,0.0020209732108773526
1993-02-11,446.21,449.36,446.21,447.66,257190000,0.0032046254173856425
1993-02-12,447.66,447.7,444.58,444.58,216810000,-0.0068802215967476155
1993-02-16,444.53,444.53,433.47,433.91,332850000,-0.024000179945116606
1993-02-17,433.93,433.97,430.92,433.3,302210000,-0.0014058214837178173
1993-02-18,433.3,437.79,428.25,431.9,311180000,-0.003231017770597866
1993-02-19,431.93,434.26,431.68,434.22,310700000,0.005371613799490804
1993-02-22,434.21,436.49,433.53,435.24,311570000,0.0023490396573164762
1993-02-23,435.34,436.84,432.41,434.8,329060000,-0.001010936494807435
1993-02-24,434.76,440.87,434.68,440.87,316750000,0.013960441582336669
1993-02-25,440.7,442.34,439.67,442.34,252860000,0.0033343162383467906
1993-02-26,442.34,443.77,440.98,443.38,234160000,0.002351132612922191
1993-03-01,443.38,444.18,441.34,442.01,232460000,-0.0030899003112454526
1993-03-02,442.0,447.91,441.07,447.9,269750000,0.013325490373520932
1993-03-03,447.9,450.0,447.73,449.26,277380000,0.0030363920517972876
1993-03-04,449.26,449.52,446.72,447.34,234220000,-0.004273694519877136
1993-03-05,447.34,449.59,445.56,446.11,253480000,-0.002749586444315222
1993-03-08,446.12,454.71,446.12,454.71,275290000,0.019277756607114727
1993-03-09,454.67,455.52,453.68,454.4,290670000,-0.0006817532053396969
1993-03-10,454.4,456.34,452.7,456.33,255610000,0.004247359154929686
1993-03-11,456.35,456.76,453.48,453.72,257060000,-0.0057195450660705305
1993-03-12,453.7,453.7,447.04,449.83,255420000,-0.008573569602398079
1993-03-15,449.83,451.43,449.4,451.43,195930000,0.0035568992730588
1993-03-16,451.43,452.36,451.01,451.37,218820000,-0.00013291097180068157
1993-03-17,451.36,451.36,447.99,448.31,241270000,-0.006779360613244134
1993-03-18,448.36,452.39,448.36,451.89,241180000,0.007985545716133968
1993-03-19,451.9,453.32,449.91,450.18,339660000,-0.0037841067516430904
1993-03-22,450.17,450.17,446.08,448.88,233190000,-0.0028877337953707727
1993-03-23,448.88,449.8,448.3,448.76,232730000,-0.00026733202637674314
1993-03-24,448.71,450.9,446.1,448.07,274300000,-0.0015375701934218222
1993-03-25,448.09,451.75,447.93,450.88,251530000,0.006271341531457253
1993-03-26,450.91,452.09,447.69,447.78,226650000,-0.00687544357700498
1993-03-29,447.76,452.81,447.75,450.77,199970000,0.0066773862164455355
1993-03-30,450.79,452.06,449.63,451.97,231190000,0.002662111498103359
1993-03-31,451.97,454.88,451.67,451.67,279190000,-0.0006637608690842622
1993-04-01,451.67,452.63,449.6,450.3,234530000,-0.003033187946952398
1993-04-02,450.28,450.28,440.71,441.39,323330000,-0.0197868087941373
1993-04-05,441.42,442.43,440.53,442.29,296080000,0.0020390131176510895
1993-04-06,442.29,443.38,439.48,441.16,293680000,-0.0025548848040878314
1993-04-07,441.16,442.73,440.5,442.73,300000000,0.003558799528515788
1993-04-08,442.71,443.77,440.02,441.84,284370000,-0.0020102545569535835
1993-04-12,441.84,448.37,441.84,448.37,259690000,0.014779105558573313
1993-04-13,448.41,450.4,447.66,449.22,286690000,0.0018957557374490452
1993-04-14,449.22,450.0,448.02,448.66,257340000,-0.001246605226837616
1993-04-15,448.6,449.11,446.39,448.4,259500000,-0.0005795034101547802
1993-04-16,448.41,449.39,447.67,448.94,305160000,0.0012042818911686126
1993-04-19,448.94,449.14,445.85,447.46,244710000,-0.0032966543413374128
1993-04-20,447.46,447.46,441.81,445.1,317990000,-0.005274214454923265
1993-04-21,445.09,445.77,443.08,443.63,287300000,-0.0033026286227814117
1993-04-22,443.55,445.73,439.46,439.46,310390000,-0.009399724996055348
1993-04-23,439.49,439.49,436.82,437.03,259810000,-0.005529513493833349
1993-04-26,437.03,438.35,432.3,433.54,283260000,-0.007985721803995038
1993-04-27,433.52,438.02,433.14,438.01,284140000,0.010310467315587823
1993-04-28,438.01,438.8,436.68,438.02,267980000,2.2830528983330822e-05
1993-04-29,438.02,438.96,435.59,438.89,249760000,0.0019862106753116837
1993-04-30,438.89,442.29,438.89,440.19,247460000,0.0029620178176763545
1993-05-03,440.19,442.59,438.25,442.46,224970000,0.0051568640814192435
1993-05-04,442.58,445.19,442.45,444.05,268310000,0.003593545179225277
1993-05-05,443.98,446.09,443.76,444.52,274240000,0.0010584393649362145
1993-05-06,444.6,444.81,442.9,443.26,255460000,-0.002834518131917596
1993-05-07,443.28,443.7,441.69,442.31,223570000,-0.0021432116590713868
1993-05-10,442.34,445.42,442.05,442.8,235580000,0.0011078203070244985
1993-05-11,442.8,444.57,441.52,444.36,218480000,0.003523035230352356
1993-05-12,444.32,445.16,442.87,444.8,255680000,0.0009901881357456954
1993-05-13,444.75,444.75,439.23,439.23,293920000,-0.012522482014388436
1993-05-14,439.22,439.82,438.1,439.56,252910000,0.0007513148009015147
1993-05-17,439.56,440.38,437.83,440.37,227580000,0.0018427518427519551
1993-05-18,440.39,441.26,437.95,440.32,264300000,-0.00011354088607307133
1993-05-19,440.32,447.86,436.86,447.57,342420000,0.01646529796511631
1993-05-20,447.57,450.59,447.36,450.59,289160000,0.006747547869606851
1993-05-21,450.59,450.59,444.89,445.84,279120000,-0.01054173417075388
1993-05-24,445.84,448.44,445.26,448.0,197990000,0.004844787367665582
1993-05-25,448.0,449.04,447.7,448.85,222090000,0.0018973214285715745
1993-05-26,448.85,453.51,448.82,453.44,274230000,0.010226133452155395
1993-05-27,453.44,454.55,451.14,452.41,300810000,-0.002271524347212339
1993-05-28,452.41,452.41,447.67,450.19,207820000,-0.004907053336575262
1993-06-01,450.23,455.63,450.23,453.83,229690000,0.008085475021657462
1993-06-02,453.83,454.53,452.68,453.85,295560000,4.406936518086546e-05
1993-06-03,453.84,453.85,451.12,452.49,285570000,-0.0029965847747053243
1993-06-04,452.43,452.43,448.92,450.06,226440000,-0.005370284426175154
1993-06-07,450.07,450.75,447.32,447.69,236920000,-0.005265964538061607
1993-06-08,447.65,447.65,444.31,444.71,240640000,-0.0066563916996136285
1993-06-09,444.71,447.39,444.66,445.78,249030000,0.0024060623777293344
1993-06-10,445.78,446.22,444.09,445.38,232600000,-0.0008973036026739267
1993-06-11,445.38,448.19,445.38,447.26,256750000,0.0042211145538642025
1993-06-14,447.26,448.64,447.23,447.71,210440000,0.0010061261905827124
1993-06-15,447.73,448.28,446.18,446.27,234110000,-0.0032163677380446787
1993-06-16,446.27,447.43,443.61,447.43,267500000,0.0025993232796290844
1993-06-17,447.43,448.98,446.91,448.54,239810000,0.0024808349909484217
1993-06-18,448.54,448.59,443.68,443.68,300500000,-0.010835154055379714
1993-06-21,443.68,446.22,443.68,446.22,223650000,0.005724846736386624
1993-06-22,446.25,446.29,444.94,445.93,259530000,-0.0006499036349782994
1993-06-23,445.96,445.96,443.19,443.19,278260000,-0.006144462135312723
1993-06-24,443.04,447.21,442.5,446.62,267450000,0.0077393442992848005
1993-06-25,446.62,448.64,446.62,447.6,210430000,0.002194259101697238
1993-06-28,447.6,451.9,447.6,451.85,242090000,0.009495084897229722
1993-06-29,451.89,451.9,449.67,450.69,276310000,-0.0025672236361624634
1993-06-30,450.69,451.47,450.15,450.53,281120000,-0.0003550112050412224
1993-07-01,450.54,451.15,448.71,449.02,292040000,-0.00335160810600843
1993-07-02,449.02,449.02,445.2,445.84,220750000,-0.0070820898846376545
1993-07-06,445.86,446.87,441.42,441.43,234810000,-0.009891440875650415
1993-07-07,441.4,443.63,441.4,442.83,253170000,0.0031715107718097713
1993-07-08,442.84,448.64,442.84,448.64,282910000,0.01312015897748564
1993-07-09,448.64,448.94,446.74,448.11,235210000,-0.001181348074179689
1993-07-12,448.13,449.11,447.71,448.98,202310000,0.0019414875811742949
1993-07-13,449.0,450.7,448.07,448.09,236720000,-0.001982270925208307
1993-07-14,448.08,451.12,448.08,450.08,297430000,0.004441072106050159
1993-07-15,450.09,450.12,447.26,449.22,277810000,-0.0019107714184144475
1993-07-16,449.07,449.08,445.66,445.75,263100000,-0.007724500244868926
1993-07-19,445.75,446.78,444.83,446.03,216370000,0.0006281547952888822
1993-07-20,446.03,447.63,443.71,447.31,277420000,0.002869762123623998
1993-07-21,447.28,447.5,445.84,447.18,278590000,-0.0002906261876550742
1993-07-22,447.18,447.23,443.72,444.51,249630000,-0.005970750033543526
1993-07-23,444.54,447.1,444.54,447.1,222170000,0.005826640570515851
1993-07-26,447.06,449.5,447.04,449.09,222580000,0.004450905837620089
1993-07-27,449.0,449.44,446.76,448.24,256750000,-0.0018927163820169346
1993-07-28,448.25,448.61,446.59,447.19,273100000,-0.0023424950919150866
1993-07-29,447.19,450.77,447.19,450.24,261240000,0.006820367181734843
1993-07-30,450.19,450.22,446.98,448.13,254420000,-0.00468638948116562
1993-08-02,448.13,450.15,448.03,450.15,230380000,0.004507620556534864
1993-08-03,450.15,450.43,447.59,449.27,253110000,-0.001954903920915241
1993-08-04,449.27,449.72,447.93,448.54,230040000,-0.0016248581031450549
1993-08-05,448.55,449.61,446.94,448.13,261900000,-0.000914076782449813
1993-08-06,448.13,449.26,447.87,448.68,221170000,0.0012273224287595585
1993-08-09,448.68,451.51,448.31,450.72,232750000,0.004546670232682626
1993-08-10,450.71,450.71,449.1,449.45,255520000,-0.002817713880014283
1993-08-11,449.6,451.0,449.6,450.46,268330000,0.0022471910112358273
1993-08-12,450.47,451.63,447.53,448.96,278530000,-0.00332992940549659
1993-08-13,448.97,450.25,448.97,450.14,214370000,0.0026282965074839737
1993-08-16,450.25,453.41,450.25,452.38,233640000,0.004976229617452477
1993-08-17,452.38,453.7,451.96,453.13,261320000,0.0016578982271542309
1993-08-18,453.21,456.99,453.21,456.04,312940000,0.006421998102089876
1993-08-19,456.01,456.76,455.2,456.43,293330000,0.0008551881413911833
1993-08-20,456.51,456.68,454.6,456.16,276800000,-0.0005915474442959034
1993-08-23,456.12,456.12,454.29,455.23,212500000,-0.0020387583304104506
1993-08-24,455.23,459.77,455.04,459.77,270700000,0.009972980691079103
1993-08-25,459.75,462.04,459.3,460.13,301650000,0.000783000195750061
1993-08-26,460.04,462.87,458.82,461.04,254070000,0.001977701953795652
1993-08-27,461.05,461.05,459.19,460.54,196140000,-0.0010845045982994517
1993-08-30,460.54,462.58,460.28,461.9,194180000,0.0029530551092196156
1993-08-31,461.9,463.56,461.29,463.56,252830000,0.0035938514830049506
1993-09-01,463.55,463.8,461.77,463.15,245040000,-0.0008844594011563345
1993-09-02,463.13,463.54,461.07,461.3,259870000,-0.0039943862679476805
1993-09-03,461.3,462.05,459.91,461.34,197160000,8.671146759153814e-05
1993-09-07,461.34,462.07,457.95,458.52,229500000,-0.006112628430224976
1993-09-08,458.52,458.53,453.75,456.65,283100000,-0.004078339003751208
1993-09-09,456.65,458.11,455.17,457.5,258070000,0.0018613818022557016
1993-09-10,457.49,461.86,457.49,461.72,269950000,0.009224043715847063
1993-09-13,461.7,463.38,461.41,462.06,244970000,0.0007363770250368162
1993-09-14,461.93,461.93,458.15,459.9,258650000,-0.004674717569146947
1993-09-15,459.9,461.96,456.31,461.6,294410000,0.003696455751250438
1993-09-16,461.54,461.54,459.0,459.43,229700000,-0.004701039861351841
1993-09-17,459.43,459.43,457.09,458.83,381370000,-0.0013059660884139346
1993-09-20,458.84,459.91,455.0,455.05,231130000,-0.008238345356668009
1993-09-21,455.05,455.8,449.64,452.95,300310000,-0.004614877485990654
1993-09-22,452.94,456.92,452.94,456.2,298960000,0.007175184898995379
1993-09-23,456.25,458.69,456.25,457.74,275350000,0.003375712406839204
1993-09-24,457.74,458.56,456.92,457.63,248270000,-0.0002403110936339825
1993-09-27,457.63,461.81,457.63,461.8,244920000,0.009112164849332416
1993-09-28,461.84,462.08,460.91,461.53,243320000,-0.0005846686877436502
1993-09-29,461.6,462.17,459.51,460.11,277690000,-0.003076723073256238
1993-09-30,460.11,460.56,458.28,458.93,280980000,-0.00256460411640691
1993-10-01,458.93,461.48,458.35,461.28,256880000,0.005120606628461699
1993-10-04,461.28,461.8,460.02,461.34,229380000,0.00013007284079091797
1993-10-05,461.34,463.15,459.45,461.2,294570000,-0.000303463822777128
1993-10-06,461.24,462.6,460.26,460.74,277070000,-0.0009973980919339986
1993-10-07,460.71,461.13,459.08,459.18,255210000,-0.003385857533533043
1993-10-08,459.18,460.99,456.4,460.31,243600000,0.00246090857615755
1993-10-11,460.31,461.87,460.31,460.88,183060000,0.0012382959310031083
1993-10-12,461.04,462.47,460.73,461.12,263970000,0.0005207429265752239
1993-10-13,461.12,461.98,460.76,461.49,290930000,0.0008023941707147042
1993-10-14,461.55,466.83,461.55,466.83,352530000,0.01157121497757263
1993-10-15,466.83,471.1,466.83,469.5,366110000,0.005719426772058389
1993-10-18,469.5,470.04,468.02,468.45,329580000,-0.0022364217252396346
1993-10-19,468.41,468.64,464.8,466.21,304400000,-0.00478172697192869
1993-10-20,466.21,466.87,464.54,466.07,305670000,-0.0003002938589905524
1993-10-21,466.06,466.64,464.38,465.36,289600000,-0.0015233763168622794
1993-10-22,465.36,467.82,463.27,463.27,301440000,-0.00449114663916117
1993-10-25,463.27,464.49,462.05,464.2,260310000,0.0020074686467934644
1993-10-26,464.2,464.32,462.65,464.3,284530000,0.00021542438604060798
1993-10-27,464.3,464.61,463.36,464.61,279830000,0.0006676717639457763
1993-10-28,464.52,468.76,464.52,467.73,301220000,0.006715309614515386
1993-10-29,467.72,468.2,467.37,467.83,270570000,0.00021379855899761324
1993-11-01,467.83,469.11,467.33,469.1,256030000,0.002714661308595101
1993-11-02,469.1,469.1,466.2,468.44,304780000,-0.0014069494777233515
1993-11-03,468.44,468.61,460.95,463.02,342110000,-0.011570318503970611
1993-11-04,463.02,463.16,457.26,457.49,323430000,-0.0119433285819186
1993-11-05,457.49,459.63,454.36,459.57,336890000,0.0045465474655184135
1993-11-08,459.57,461.54,458.78,460.21,234340000,0.0013926061318187966
1993-11-09,460.21,463.42,460.21,460.33,276360000,0.0002607505269334176
1993-11-10,460.4,463.72,459.57,463.72,283450000,0.007364282145417622
1993-11-11,463.72,464.96,462.49,462.64,283820000,-0.002328991632882027
1993-11-12,462.64,465.84,462.64,465.39,326240000,0.005944146636693848
1993-11-15,465.39,466.13,463.01,463.75,251030000,-0.0035239261694492985
1993-11-16,463.75,466.74,462.97,466.74,303980000,0.006447439353099771
1993-11-17,466.74,467.24,462.73,464.81,316940000,-0.004135064489865892
1993-11-18,464.83,464.88,461.73,463.62,313490000,-0.0025601858824035872
1993-11-19,463.59,463.6,460.03,462.6,302970000,-0.002200077649799348
1993-11-22,462.6,462.6,457.08,459.13,280130000,-0.007501080847384434
1993-11-23,459.13,461.77,458.47,461.03,260400000,0.004138261494565754
1993-11-24,461.03,462.9,461.03,462.36,230630000,0.0028848448040259544
1993-11-26,462.36,463.63,462.36,463.06,90220000,0.0015139717968681854
1993-11-29,463.06,464.83,461.83,461.9,272710000,-0.002505074936293372
1993-11-30,461.9,463.62,460.45,461.79,286660000,-0.00023814678501832276
1993-12-01,461.93,464.47,461.63,461.89,293870000,0.000216548647653525
1993-12-02,461.89,463.22,461.45,463.11,256370000,0.002641321526770435
1993-12-03,463.13,464.89,462.67,464.89,268360000,0.0038435792792208545
1993-12-06,464.89,466.89,464.4,466.43,292370000,0.003312611585536418
1993-12-07,466.43,466.77,465.44,466.76,285690000,0.0007075016615569751
1993-12-08,465.88,466.73,465.42,466.29,314460000,-0.0010069414688490541
1993-12-09,466.29,466.54,463.87,464.18,287570000,-0.004525080958202032
1993-12-10,464.18,464.87,462.66,463.93,245620000,-0.0005385841699341309
1993-12-13,463.93,465.71,462.71,465.7,256580000,0.0038152307460177504
1993-12-14,465.73,466.12,462.46,463.06,275050000,-0.0056688855486364265
1993-12-15,463.06,463.69,461.84,461.84,331770000,-0.0026346477778258492
1993-12-16,461.86,463.98,461.86,463.34,284620000,0.003247878053005415
1993-12-17,463.34,466.38,463.34,466.38,363750000,0.0065610566754434885
1993-12-20,466.38,466.9,465.53,465.85,255900000,-0.001136412367597206
1993-12-21,465.84,465.92,464.03,465.3,273370000,-0.0011806375442738881
1993-12-22,465.08,467.38,465.08,467.32,272440000,0.004341285192348998
1993-12-23,467.3,468.97,467.3,467.38,227240000,0.00012839168021905323
1993-12-27,467.4,470.55,467.35,470.54,171200000,0.0067610937566862095
1993-12-28,470.61,471.05,469.43,470.94,200960000,0.0008500871339311988
1993-12-29,470.88,471.29,469.87,470.58,269570000,-0.000764428589629329
1993-12-30,470.58,470.58,468.09,468.64,195860000,-0.0041225721450125485
1993-12-31,468.66,470.75,466.45,466.45,168590000,-0.004673096620006811
1994-01-03,466.51,466.94,464.36,465.44,270140000,-0.0021652910279772453
1994-01-04,465.44,466.89,464.44,466.89,326600000,0.0031153317291165994
1994-01-05,466.89,467.82,465.92,467.55,400030000,0.0014136092013108392
1994-01-06,467.55,469.0,467.02,467.12,365960000,-0.0009196877339322507
1994-01-07,467.09,470.26,467.03,469.9,324920000,0.0059513615345092585
1994-01-10,469.9,475.27,469.55,475.27,319490000,0.011427963396467344
1994-01-11,475.27,475.28,473.27,474.13,305490000,-0.0023986365644791396
1994-01-12,474.13,475.06,472.14,474.17,310690000,8.43650475608193e-05
1994-01-13,474.17,474.17,471.8,472.47,277970000,-0.0035852120547482658
1994-01-14,472.5,475.32,472.5,474.91,304920000,0.005164349059199491
1994-01-17,474.91,474.91,472.84,473.3,233980000,-0.003390116021983136
1994-01-18,473.3,475.19,473.29,474.25,308840000,0.002007183604479268
1994-01-19,474.25,474.7,472.21,474.3,311370000,0.00010542962572479553
1994-01-20,474.3,475.0,473.42,474.98,310450000,0.0014336917562725038
1994-01-21,474.98,475.56,473.72,474.72,346350000,-0.0005473914691144222
1994-01-24,474.72,475.2,471.49,471.97,296900000,-0.005792888439501209
1994-01-25,471.97,472.56,470.27,470.92,326120000,-0.002224717672733467
1994-01-26,470.92,473.44,470.72,473.2,304660000,0.004841586681389565
1994-01-27,473.2,477.52,473.2,477.05,346500000,0.008136094674556338
1994-01-28,477.05,479.75,477.05,478.7,313140000,0.0034587569437165566
1994-01-31,478.7,482.85,478.7,481.61,322870000,0.006078963860455477
1994-02-01,481.6,481.64,479.18,479.62,322510000,-0.0041319740038621156
1994-02-02,479.62,482.23,479.57,482.0,328960000,0.0049622617905842326
1994-02-03,481.96,481.96,478.71,480.71,318350000,-0.0026763485477179216
1994-02-04,480.68,481.02,469.28,469.81,378380000,-0.022674793534563364
1994-02-07,469.81,472.09,467.57,471.76,348270000,0.004150614078031412
1994-02-08,471.76,472.33,469.5,471.05,318180000,-0.0015050025436662562
1994-02-09,471.05,473.41,471.05,472.77,332670000,0.0036514170470225427
1994-02-10,472.81,473.13,468.91,468.93,327250000,-0.008122342788247972
1994-02-11,468.93,471.13,466.89,470.18,213740000,0.002665643059731826
1994-02-14,470.18,471.99,469.05,470.23,263190000,0.0001063422519036461
1994-02-15,470.23,473.41,470.23,472.52,306790000,0.0048699572549602
1994-02-16,472.53,474.16,471.94,472.79,295450000,0.0005714043849995853
1994-02-17,472.79,475.12,468.44,470.34,340030000,-0.005182004695530873
1994-02-18,470.29,471.09,466.07,467.69,293210000,-0.005634222052132487
1994-02-22,467.69,471.65,467.58,471.46,270900000,0.008060895037311111
1994-02-23,471.48,472.41,469.47,470.69,309910000,-0.001633224451703219
1994-02-24,470.65,470.65,464.26,464.26,342940000,-0.013660795852896812
1994-02-25,464.33,466.48,464.33,466.07,273680000,0.0038986774652134404
1994-02-28,466.07,469.16,466.07,467.14,268690000,0.0022957924775248717
1994-03-01,467.19,467.43,462.02,464.44,304450000,-0.005779851864537333
1994-03-02,464.4,464.87,457.49,464.81,361130000,0.000796658341228218
1994-03-03,464.81,464.83,462.5,463.01,291790000,-0.003872550074223935
1994-03-04,463.03,466.16,462.41,464.74,311850000,0.0037364203796894646
1994-03-07,464.74,468.07,464.74,466.91,285590000,0.004669277445453313
1994-03-08,466.92,467.79,465.02,465.88,298110000,-0.0022059925895783206
1994-03-09,465.94,467.42,463.4,467.06,309810000,0.0025328410749549946
1994-03-10,467.08,467.29,462.46,463.9,369370000,-0.006765726030916852
1994-03-11,463.86,466.61,462.54,466.44,303890000,0.005475317956456172
1994-03-14,466.44,467.6,466.08,467.39,260150000,0.002036703541720142
1994-03-15,467.39,468.99,466.04,467.01,303750000,-0.0008130255247223994
1994-03-16,467.04,469.85,465.48,469.42,307640000,0.005160489068756657
1994-03-17,469.42,471.05,468.62,470.9,303930000,0.0031528268927611958
1994-03-18,470.89,471.09,467.83,471.06,462240000,0.00033977489912939696
1994-03-21,471.06,471.06,467.23,468.54,247380000,-0.005349636988918549
1994-03-22,468.4,470.47,467.88,468.8,282240000,0.0005549152687069903
1994-03-23,468.89,470.38,468.52,468.54,281500000,-0.0005546075085324231
1994-03-24,468.57,468.57,462.41,464.35,303740000,-0.008942672984163513
1994-03-25,464.35,465.29,460.58,460.58,249640000,-0.008118875847959561
1994-03-28,460.58,461.12,456.1,460.0,287350000,-0.0012592817751529983
1994-03-29,460.0,460.32,452.43,452.48,305360000,-0.016347826086956507
1994-03-30,452.48,452.49,445.55,445.55,390520000,-0.015315594059405968
1994-03-31,445.55,447.16,436.16,445.77,403580000,0.0004937717427897503
1994-04-04,445.66,445.66,435.86,438.92,344390000,-0.015366668909975956
1994-04-05,439.14,448.29,439.14,448.29,365990000,0.02134785382302007
1994-04-06,448.29,449.63,444.98,448.05,302000000,-0.0005353677307100568
1994-04-07,448.11,451.1,446.38,450.88,289280000,0.006316259346055064
1994-04-08,450.89,450.89,445.51,447.1,264090000,-0.008383605393896265
1994-04-11,447.12,450.34,447.1,449.87,243180000,0.006195481995079355
1994-04-12,449.83,450.8,447.33,447.57,257990000,-0.005112588081001235
1994-04-13,447.63,448.57,442.62,446.26,278030000,-0.002926916459995099
1994-04-14,446.26,447.55,443.57,446.38,275130000,0.00026890153722036736
1994-04-15,446.38,447.85,445.81,446.18,309550000,-0.00044804874770376646
1994-04-18,446.27,447.87,441.48,442.46,271470000,-0.008337442287865926
1994-04-19,442.54,444.82,438.83,442.54,323280000,0.00018080730461522698
1994-04-20,442.54,445.01,439.4,441.96,366540000,-0.001310615989515207
1994-04-21,441.96,449.14,441.96,448.73,378770000,0.0153181283374062
